user-id,top_categories,most_played_publisher,most_played_platform,average_spending,favorite_tags
27117407,"Multi-player, Steam Achievements, Valve Anti-Cheat enabled",Valve,windows;mac;linux,1.7975,"FPS, Multiplayer, Free to Play, Action, Shooter"
78332414,"Multi-player, Steam Trading Cards, Single-player",Iceberg Interactive,windows,11.42529412,"Strategy, Free to Play, Space, Multiplayer, Turn-Based Strategy"
130201800,"Steam Trading Cards, Steam Workshop, In-App Purchases",Valve,windows;mac;linux,4.998181818,"Free to Play, Multiplayer, Open World, Survival, FPS"
88585138,"Single-player, Steam Achievements, Captions available",Valve,windows;mac;linux,7.19,"Singleplayer, Puzzle, First-Person"
154671192,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
143459727,"In-App Purchases, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, Multiplayer, Action"
42681063,"Single-player, Steam Achievements, Partial Controller Support",2K;Feral Interactive Mac,windows;mac,19.99,"Action, Open World, Crime"
260118401,"Single-player, Online Multi-Player, Online Co-op",Scott Cawthon,windows,8.112,"Singleplayer, Horror, Survival Horror, Open World, LEGO"
201445671,Single-player,Scott Cawthon,windows,5.79,"Singleplayer, Horror, Survival Horror"
24932641,"Steam Achievements, Steam Trading Cards, Single-player",Valve,windows;mac;linux,2.396666667,"FPS, Action, Sci-fi, Multiplayer, Shooter"
193987636,"Steam Achievements, Co-op, Multi-player",Lever Games,windows;mac;linux,0,"Free to Play, Zombies, Survival, Multiplayer, RPG"
242549338,"Single-player, Partial Controller Support, Steam Achievements",Aerosoft GmbH,windows,10.65666667,"Simulation, Driving, Open World, Action, Military"
71082079,"Multi-player, Steam Trading Cards, Single-player",2K,windows,4.694,"Strategy, Free to Play, MOBA, Turn-Based Strategy, Turn-Based"
184620989,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
166705920,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
228302915,"Steam Achievements, Steam Trading Cards, Steam Workshop",SCS Software,windows;mac;linux,7.495,"Simulation, Open World, Driving, FPS, Multiplayer"
64315060,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
246056879,"Multi-player, Co-op, Single-player",Valve,windows,0,"Free to Play, Action, Co-op, MOBA, Strategy"
141037251,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
74154832,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
149318464,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
29835809,"Multi-player, Valve Anti-Cheat enabled, Co-op",Valve,windows;mac;linux,3.595,"Free to Play, MOBA, Strategy, Action, FPS"
42928788,"Multi-player, Steam Trading Cards, Steam Achievements",Valve,windows,5.867631579,"FPS, Free to Play, Action, Multiplayer, Co-op"
61444633,"Multi-player, Single-player, Steam Achievements",Valve,windows,9.99,"Action, Fighting, Gore, FPS, Multiplayer"
25096601,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,11.41795918,"Action, FPS, Strategy, RPG, Open World"
233160273,"Single-player, Steam Achievements, Multi-player","PopCap Games, Inc.",windows;mac,5.62,"Adventure, Sandbox, Survival, Puzzle, Casual"
157397663,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,7.19,"FPS, Multiplayer, World War II"
234024191,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,3.214545455,"Free to Play, Strategy, First-Person, MOBA, Puzzle"
115003799,"Single-player, Multi-player, Co-op",Paradox Interactive,windows,7.99,"Action, Co-op, Comedy"
57866383,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,3.33,"Free to Play, Multiplayer, MOBA, Strategy, FPS"
144347801,"Steam Achievements, Steam Trading Cards, Multi-player",Valve,windows;mac;linux,2.360909091,"Free to Play, Multiplayer, FPS, Zombies, Survival"
209193781,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
14433556,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
42061089,"Single-player, Steam Achievements, Steam Trading Cards",Ubisoft,windows,11.33963636,"Action, FPS, Co-op, Free to Play, Open World"
307239317,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
62654923,"Multi-player, Co-op, Valve Anti-Cheat enabled",Valve,windows;mac;linux,14.2925,"Action, FPS, Free to Play, MOBA, Strategy"
56256991,"Multi-player, Steam Achievements, Valve Anti-Cheat enabled",Activision,windows,15.994,"FPS, Action, Aliens, Free to Play, MOBA"
86338111,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,8.270833333,"Action, Adventure, Indie, FPS, Free to Play"
149501464,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
74232403,"Multi-player, Co-op, Steam Trading Cards",Re-Logic,windows;mac;linux,3.495,"Adventure, Sandbox, Survival, Free to Play, MOBA"
305808638,"Single-player, Multi-player, Co-op",Valve,windows;mac;linux,7.19,"FPS, Zombies, Co-op"
83978676,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
82235763,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
146682210,"Single-player, Multi-player, Steam Achievements",Deep Silver,windows,14.99,"Action, FPS, Multiplayer"
211925330,"Multi-player, Co-op, Steam Trading Cards",Valve,windows,4.9975,"Free to Play, MOBA, Strategy, Action, Co-op"
178717672,"Single-player, Steam Achievements, Steam Trading Cards",Noble Empire Corp.,windows;linux,3.745,"Action, FPS, Co-op, Free to Play, Shooter"
218354629,"Multi-player, Valve Anti-Cheat enabled, Steam Achievements",Valve,windows;mac;linux,10.312,"FPS, Multiplayer, Action, Shooter, Strategy"
189822258,"Single-player, Steam Achievements, Steam Trading Cards",Greenheart Games,windows;mac;linux,3.495,"Free to Play, Zombies, Survival, Indie, Simulation"
34150817,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
202949952,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
108877388,"Single-player, Steam Achievements, Multi-player",Days of Wonder;Asmodee Digital,windows;linux,9.823333333,"Action, Multiplayer, Strategy, Board Game, FPS"
72576293,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,19.99,"Strategy, Turn-Based Strategy, Turn-Based"
179686274,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
227083521,"Steam Trading Cards, Single-player, Steam Achievements",Valve,windows,3.906666667,"Free to Play, Co-op, FPS, Action, Multiplayer"
236775073,"Single-player, Multi-player, Co-op",Digital Extremes,windows,0,"Action, Free to Play, Co-op"
286701848,"Steam Achievements, Steam Trading Cards, Partial Controller Support",Valve,windows;mac;linux,4.996666667,"FPS, Multiplayer, Fantasy, RPG, Mature"
162582760,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
112994491,"Single-player, Captions available, Steam Achievements",Valve,windows;mac;linux,5.94125,"FPS, Action, Sci-fi, Multiplayer, Zombies"
211760999,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
216653925,"Single-player, Multi-player, Partial Controller Support",Dovetail Games - Flight,windows,19.99,"Simulation, Flight, Realistic"
58152057,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
111316830,"Single-player, Steam Trading Cards, Steam Achievements",HeR Interactive,windows,8.607142857,"Adventure, Free to Play, Point & Click, RPG, Mystery"
92914917,"Single-player, Steam Trading Cards, Steam Achievements",Valve,windows;mac;linux,8.782763158,"Action, Indie, FPS, Multiplayer, Strategy"
158173228,"Multi-player, Includes level editor, Co-op",Bohemia Interactive,windows,11.99166667,"Simulation, Military, Action, Free to Play, MOBA"
147563118,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
77870593,"Multi-player, Single-player, Steam Achievements",1C Entertainment;1C-SoftClub,windows,6.432,"Strategy, RTS, World War II, Historical, Tactical"
161383225,"Steam Trading Cards, Multi-player, In-App Purchases",Infernum Games GmbH,windows,0,"Free to Play, FPS, Multiplayer, Shooter, Early Access"
253006481,"Single-player, Steam Achievements, Steam Trading Cards",Bethesda Softworks,windows,9.99,"Fantasy, RPG, Open World"
72842694,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows,11.40533333,"Action, RPG, FPS, Strategy, Multiplayer"
290367158,"Multi-player, Steam Achievements, Full controller support",Valve,windows;mac;linux,0,"FPS, Multiplayer, Shooter"
42223842,"Multi-player, Online Multi-Player, Steam Workshop",Bohemia Interactive,windows,33.99,"Zombies, Open World, Survival"
17649444,"Single-player, Steam Achievements, Steam Cloud",Valve,windows,8.446666667,"Sci-fi, FPS, Action, RPG, Strategy"
214388411,"Multi-player, MMO, Co-op",Deca Games,windows;mac,0,"Free to Play, Massively Multiplayer, Pixel Graphics"
141161011,"Single-player, Multi-player, Steam Achievements",Activision,windows,21.24,"Action, FPS, Zombies, Classic, Strategy"
168041218,"Multi-player, Co-op, Steam Trading Cards",Nexon Korea Corporation,windows,0,"Free to Play, MOBA, Strategy, Multiplayer, Zombies"
155881626,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
23663429,"Multi-player, Online Multi-Player, Local Multi-Player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
179481154,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,5.596,"FPS, Free to Play, MOBA, Strategy, Action"
246753573,"Single-player, Multi-player, Steam Achievements",Activision,windows,39.99,"Action, FPS, Dog"
115396529,"Steam Trading Cards, Steam Workshop, Single-player",Bethesda Softworks,windows;mac;linux,14.32666667,"Free to Play, MOBA, Strategy, Open World, Post-apocalyptic"
255957600,"Multi-player, Online Multi-Player, Steam Achievements",Unknown Worlds Entertainment,windows;linux,6.99,"FPS, Multiplayer, Strategy"
276118496,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
216115170,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,19.99,"Strategy, Turn-Based Strategy, Turn-Based"
182579698,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
242412972,"Multi-player, Co-op, Steam Trading Cards","Standing Stone Games, LLC",windows;mac,0,"Free to Play, MOBA, Strategy, Massively Multiplayer, MMORPG"
215008934,"Multi-player, Steam Trading Cards, Single-player",FireFly Studios,windows,1.745,"Strategy, Base-Building, Medieval, Free to Play, MOBA"
81079291,"Multi-player, Online Multi-Player, Steam Workshop",Bohemia Interactive,windows,33.99,"Zombies, Open World, Survival"
20200395,"Single-player, Steam Achievements, Multi-player",Valve,windows,8.143589744,"Action, FPS, Free to Play, Indie, Multiplayer"
32498610,"Multi-player, Steam Trading Cards, Valve Anti-Cheat enabled",Valve,windows;mac;linux,2.396666667,"FPS, Multiplayer, Free to Play, Action, Co-op"
292731142,"Multi-player, Steam Achievements, Full controller support",Valve,windows;mac;linux,0,"FPS, Multiplayer, Shooter"
221952355,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
4834220,"Steam Achievements, Single-player, Steam Cloud",Valve,windows;mac;linux,16.42583333,"FPS, Action, Multiplayer, Free to Play, Story Rich"
189623540,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
54704882,"Multi-player, Online Multi-Player, MMO",RETO MOTO,windows,0,"Multiplayer, World War II, Free to Play"
65229865,"Single-player, Steam Achievements, Steam Trading Cards",Bethesda Softworks,windows;mac;linux,11.07727273,"RPG, Strategy, Fantasy, Indie, Puzzle"
146809006,"Multi-player, Co-op, Steam Trading Cards",JAVELIN O,windows,0,"Free to Play, MOBA, Strategy, Action, 2D"
183103599,"Steam Workshop, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,2.7475,"Free to Play, FPS, Multiplayer, MOBA, Strategy"
65958466,"Single-player, Steam Achievements, Steam Trading Cards",Valve,windows,11.60738462,"Action, RPG, Strategy, Indie, Open World"
77905942,"Single-player, Steam Achievements, Steam Trading Cards",2K;Aspyr Mac;Aspyr Linux,windows,15.34,"Fantasy, RPG, Open World, Story Rich, Strategy"
181321171,"Steam Trading Cards, Single-player, Steam Achievements",Double Fine Productions,windows;mac;linux,3.495,"RPG, Adventure, Comedy, Free to Play, MOBA"
172348107,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
215748805,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,1.663333333,"Free to Play, MOBA, Strategy, Indie, Casual"
129520075,"Single-player, Multi-player, Partial Controller Support",Activision,windows,29.99,"Action, Open World, Bowling, FPS, Multiplayer"
276055488,"Single-player, Multi-player, MMO",Nexon Korea Corporation,windows,0,"Multiplayer, Free to Play, Zombies"
230952269,"Online Multi-Player, Online Co-op, In-App Purchases",RETO MOTO,windows,0,"Free to Play, Zombies, Survival, Multiplayer, World War II"
248255491,"Steam Achievements, Steam Trading Cards, Steam Workshop",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival, FPS, Multiplayer"
165216297,Single-player,THQ Nordic,windows,8.99,"Fantasy, RPG, Open World"
234292025,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
226923581,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,6.33,"Multiplayer, FPS, Free to Play, Shooter, Strategy"
43908860,"Single-player, Steam Achievements, Steam Cloud",Valve,windows;mac;linux,8.47,"FPS, Action, Free to Play, Sci-fi, Multiplayer"
228343275,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
198249024,"Single-player, Steam Trading Cards, Steam Cloud",Bethesda Softworks,windows,20.99,"Simulation, City Builder, Building, Strategy, Turn-Based Strategy"
248518501,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
105796956,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
186055359,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
87821312,"Multi-player, Valve Anti-Cheat enabled, Steam Trading Cards",Valve,windows;mac;linux,2.396666667,"FPS, Multiplayer, Free to Play, MOBA, Strategy"
85714521,"Multi-player, Steam Trading Cards, Valve Anti-Cheat enabled",Valve,windows;mac;linux,7.538888889,"FPS, Multiplayer, Action, Free to Play, World War II"
170375966,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
130950166,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
194545521,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
109458201,"Single-player, Multi-player, Co-op",Activision,windows,39.99,"Action, FPS, Multiplayer"
23718710,"Multi-player, Online Multi-Player, Local Multi-Player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
95440541,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
49767455,"Multi-player, Steam Achievements, Single-player",Valve,windows,8.9365,"Action, FPS, Multiplayer, Free to Play, Co-op"
227940830,"Single-player, Multi-player, Co-op",Valve,windows;mac;linux,6.99,"Multiplayer, Sandbox, Funny"
238411403,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
97238489,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
58117481,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
61676491,"Single-player, Steam Achievements, Multi-player",Valve,windows,10.76671875,"Action, FPS, Co-op, Free to Play, RPG"
166753156,"Multi-player, Steam Trading Cards, MMO",Trion Worlds,windows,1.499,"Free to Play, Action, Open World, Multiplayer, FPS"
135879753,"Multi-player, Valve Anti-Cheat enabled, Single-player",Valve,windows;mac;linux,11.44857143,"FPS, Action, Multiplayer, Sci-fi, Zombies"
176033341,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Facepunch Studios,windows;mac,13.895,"Multiplayer, FPS, Free to Play, Survival, Crafting"
171512034,"Single-player, Steam Achievements, Partial Controller Support",Robot Entertainment,windows,3.995,"Strategy, Action, Tower Defense, Free to Play, MOBA"
